60000	60000	3632.531582959734	1.5847341891496216
60000	62000	826.3256664228328	3.229670814820019
60000	64000	123.34127827382017	3.2296077135805508
60000	66000	61.64648678857424	3.1025538718149455
60000	92000	-3.689687732845851	0.7274714041866448
60000	122000	49.395268120292926	2.6533852630561485
60000	128000	31.9979246342412	3.040010639861485
60000	130000	48.189441784726114	6.4105570996084555
60000	148000	149.98558744517928	4.942381479252837
62000	62000	-5126.428417040265	0.1747909425665012
62000	64000	-55.476333577167395	0.8503084595862772
62000	66000	182.41827827382014	4.297527040659197
62000	86000	-1.8403660165756432	0.41901146562924496
62000	88000	-2.4636922715170257	0.6079359345411567
62000	90000	-8.80588664071373	0.16016008640975657
62000	92000	-13.486996317757724	0.10107344458620589
62000	94000	-5.541857732845852	0.590665981653423
62000	98000	11.078723688835021	2.1381732366427344
62000	100000	0.225228485654986	1.0236543011713504
62000	102000	-26.35381112082434	0.15216351482619223
62000	104000	3.470477897407645	1.4760782165034088
62000	106000	2.92535035147173	1.423328234746039
62000	110000	-23.65448526840399	0.25718762162721737
62000	122000	35.17452353262245	2.036298089988485
62000	124000	6.7841681202929145	1.2270833628207285
62000	126000	30.91057694680812	3.3738612586957455
62000	128000	31.759960320560428	2.668193089140087
62000	130000	34.1011246342412	3.1740990354934104
62000	140000	11.267289958143033	8.469646611654849
62000	146000	4.027874884885051	1.1631555815019814
62000	150000	-5.723612554820718	0.8495544504315008
62000	152000	0.6330250043678078	1.3135813016515474
62000	156000	26.770765119316966	2.1224152433317944
62000	158000	20.959000430768462	2.290499414240189
64000	64000	-5557.961417040266	0.10532641264197207
64000	66000	-134.00033357716737	0.638427504924829
64000	72000	1.2629623138474493	1.1321444465892059
64000	76000	7.72261141048519	2.330019734543895
64000	90000	-3.4237122715170254	0.45516143893012967
64000	92000	-9.147416640713729	0.12758749748244463
64000	98000	-7.844648250134361	0.5384023441696498
64000	100000	7.226223688835022	1.7423864549410586
64000	102000	2.7156284856549853	1.2852050169514582
64000	104000	-26.32584112082434	0.15306334621610354
64000	122000	25.883456078982515	6.920218677254
64000	124000	-12.543976467377544	0.630434258990098
64000	126000	39.169668120292926	2.3111084217859794
64000	128000	31.382076946808127	3.4100713749094003
64000	130000	24.480260320560422	2.285826577707405
64000	132000	16.3378246342412	2.0416093064478678
64000	138000	3.877590703407124	7.6317690580481035
64000	140000	4.002295077382509	1.557849652422058
64000	146000	12.996979393362075	2.0733658123070726
64000	150000	-2.791679300176625	0.6724522637763377
64000	154000	7.041755004367808	4.4882708975867605
64000	156000	19.69654694009159	3.0024848198892284
64000	158000	0.5640651193169646	1.0236495029309525
64000	160000	-4.817999569231539	0.7033434088404752
66000	66000	-4640.258417040265	0.25305047431357114
66000	68000	-195.20833357716734	0.47327023488104736
66000	70000	-43.08722172617984	0.22112367196183882
66000	90000	-0.6095860165756433	0.8075586686814737
66000	92000	2.6344577284829747	1.4192391311405579
66000	96000	28.453953682242275	2.896494517300658
66000	100000	-11.889698250134359	0.3003820355236148
66000	102000	-2.427896311164978	0.7505699500840082
66000	104000	-5.273741514345014	0.4461328027962547
66000	122000	30.1260186753555	6.211860285573265
66000	124000	14.695156078982514	4.361163873111912
66000	126000	34.377923532622454	2.0128289715590855
66000	128000	24.02556812029292	1.8041968750914508
66000	130000	57.96687694680812	5.451722907288557
66000	132000	9.490260320560424	1.498476273934461
66000	150000	-14.55752511511495	0.4103239193701862
66000	152000	-4.4514393001766255	0.47771262063746067
66000	154000	-29.964752554820723	0.2123744186707439
66000	158000	9.511646940091588	1.9670186691917009
66000	160000	-3.583834880683032	0.8497409064800965
68000	68000	20706.021582959733	4.333080102489156
68000	70000	43.508666422832675	1.117399238165609
68000	92000	34.547253983424355	11.90628618306643
68000	152000	110.93767488488506	5.493709803212453
70000	70000	-5438.503417040265	0.12455575041156189
70000	72000	-257.76433357716735	0.3044756625235318
70000	76000	83.76018678857425	3.8567776399043825
70000	88000	-2.072222062499418	0.7700046184911078
70000	92000	0.5982572199752969	1.284188429237221
70000	100000	-8.993216317757724	0.40058996264654434
70000	104000	-7.097978250134361	0.5823381728631727
70000	110000	147.44639887917566	5.743543011829298
70000	124000	7.631087752805733	3.080385560349943
70000	146000	45.51929507738251	7.3445904028700015
70000	150000	3.567691499964168	1.4259162991297516
70000	152000	30.20117939336208	3.4941882626007663
70000	154000	22.528574884885053	1.9125563332534479
70000	156000	22.529530699823376	3.6433898687581205
72000	72000	-4437.8984170402655	0.2856246743759713
72000	74000	-79.76533357716733	0.784769560551945
72000	86000	-0.19661368547044944	0.9734181315422559
72000	90000	-4.341602062499418	0.5181267293718781
72000	94000	9.415857219975297	5.472787931213295
72000	104000	94.48428226715416	7.978820604105574
72000	106000	95.74944174986564	6.6341236024248325
72000	110000	13.979128485654986	2.468138074769175
72000	128000	7.651318675355499	2.3236931293869287
72000	132000	18.991623532622455	1.5595238034819146
72000	142000	27.00174178472612	4.031669600319993
72000	152000	13.86639149996417	2.6553903693770327
72000	154000	17.651279393362078	2.4577448552385626
72000	158000	18.405430699823373	3.1595092099465796
72000	160000	-0.4642125548207261	0.9877981410765166
74000	74000	-5285.817417040265	0.14913385038550747
74000	76000	539.9856664228327	2.4570408856549344
74000	86000	42.76931141048519	8.365905803775881
74000	88000	0.05061631452955062	1.0068432480242713
74000	90000	26.552179984816096	6.603948380312504
74000	92000	13.469357937500579	2.4949604936542085
74000	94000	26.20279469607694	6.149206552770166
74000	100000	6.517397728482974	2.0371577161574126
74000	104000	16.676353682242276	2.1115015396498964
74000	110000	22.32062368883502	3.2931103998386004
74000	138000	-3.0623830531918745	0.7648160206854612
74000	140000	31.128660320560424	2.6350340333180817
74000	142000	33.312124634241194	3.123796760791247
74000	154000	32.22499149996417	4.847067247627854
76000	76000	-2203.0684170402656	0.6453686925883338
76000	86000	65.69738721122064	7.569993118627572
76000	88000	68.43201141048517	12.785640997927674
76000	90000	49.92786631452955	7.750170882423818
76000	92000	31.28827998481609	7.603522047679004
76000	94000	55.470057937500584	7.15660713614248
76000	104000	-0.7286866407137289	0.9305032928152954
76000	124000	-9.666395268403992	0.6964500398913542
76000	128000	3.9326017199449677	1.3056252425201333
